beneficiary_id,family_id,district_id,state_id,age,gender
2168,723,8,2,14,M
2169,724,8,2,0,M
2170,724,8,2,21,F
2171,724,8,2,75,F
2172,725,8,2,100,F
2173,725,8,2,64,M
2174,725,8,2,19,M
2175,726,8,2,3,F
2176,726,8,2,4,F
2177,726,8,2,10,F
2178,727,8,2,78,M
2179,727,8,2,7,M
2180,727,8,2,26,F
2181,728,8,2,14,M
2182,728,8,2,12,M
2183,728,8,2,43,M
2184,729,8,2,37,F
2185,729,8,2,93,M
2186,729,8,2,56,M
2187,730,8,2,70,M
2188,730,8,2,15,F
2189,730,8,2,12,M
2190,731,8,2,84,M
2191,731,8,2,97,M
2192,731,8,2,56,F
2193,732,8,2,0,F
2194,732,8,2,50,F
2195,732,8,2,75,M
2196,733,8,2,97,F
2197,733,8,2,63,M
2198,733,8,2,24,M
2199,734,8,2,15,F
2200,734,8,2,5,F
2201,734,8,2,92,M
2202,735,8,2,3,M
2203,735,8,2,64,M
2204,735,8,2,7,M
2205,736,8,2,19,F
2206,736,8,2,77,F
2207,736,8,2,68,M
2208,737,8,2,63,F
2209,737,8,2,67,F
2210,737,8,2,88,F
2211,738,8,2,65,F
2212,738,8,2,45,F
2213,738,8,2,11,M
2214,739,8,2,45,F
2215,739,8,2,68,F
2216,739,8,2,84,M
2217,740,8,2,4,M
2218,740,8,2,34,F
2219,740,8,2,45,F
2220,741,8,2,0,F
2221,741,8,2,68,M
2222,741,8,2,54,F
2223,742,9,2,14,M
2224,742,9,2,59,F
2225,742,9,2,11,F
2226,743,9,2,72,M
2227,743,9,2,54,F
2228,743,9,2,29,F
2229,744,9,2,6,M
2230,744,9,2,2,M
2231,744,9,2,10,M
2232,745,9,2,12,F
2233,745,9,2,11,M
2234,745,9,2,49,F
2235,746,9,2,59,F
2236,746,9,2,2,M
2237,746,9,2,53,M
2238,747,9,2,0,M
2239,747,9,2,59,M
2240,747,9,2,36,M
2241,748,9,2,23,F
2242,748,9,2,79,M
2243,748,9,2,79,F
2244,749,9,2,44,M
2245,749,9,2,80,M
2246,749,9,2,94,M
2247,750,9,2,6,M
2248,750,9,2,44,M
2249,750,9,2,11,M
2250,751,9,2,48,M
2251,751,9,2,47,F
2252,751,9,2,70,F
2253,752,9,2,61,F
2254,752,9,2,86,M
2255,752,9,2,75,F
2256,753,9,2,41,M
2257,753,9,2,44,F
2258,753,9,2,92,F
2259,754,9,2,46,F
2260,754,9,2,82,F
2261,754,9,2,72,F
2262,755,9,2,79,F
2263,755,9,2,53,M
2264,755,9,2,25,F
2265,756,9,2,23,F
2266,756,9,2,34,F
2267,756,9,2,0,M
2268,757,9,2,98,M
2269,757,9,2,42,F
2270,757,9,2,0,M
2271,758,9,2,12,F
2272,758,9,2,1,F
2273,758,9,2,91,M
2274,759,9,2,5,F
2275,759,9,2,23,M
2276,759,9,2,16,M
2277,760,9,2,14,F
2278,760,9,2,5,F
2279,760,9,2,48,M
2280,761,9,2,68,F
2281,761,9,2,75,M
2282,761,9,2,39,M
2283,762,9,2,52,F
2284,762,9,2,2,F
2285,762,9,2,4,M
2286,763,9,2,91,F
2287,763,9,2,22,F
2288,763,9,2,30,M
2289,764,9,2,85,M
2290,764,9,2,70,M
2291,764,9,2,56,F
2292,765,9,2,3,M
2293,765,9,2,19,M
2294,765,9,2,19,M
2295,766,9,2,9,F
2296,766,9,2,97,M
2297,766,9,2,13,F
2298,767,9,2,75,M
2299,767,9,2,7,M
2300,767,9,2,37,M
2301,768,9,2,46,F
2302,768,9,2,5,F
2303,768,9,2,73,M
2304,769,9,2,72,F
2305,769,9,2,47,F
2306,769,9,2,27,M
2307,770,9,2,47,M
2308,770,9,2,14,F
2309,770,9,2,73,F
2310,771,9,2,62,M
2311,771,9,2,6,F
2312,771,9,2,31,F
2313,772,9,2,11,F
2314,772,9,2,51,M
2315,772,9,2,73,M
2316,773,9,2,99,F
2317,773,9,2,55,F
2318,773,9,2,2,M
2319,774,9,2,12,F
2320,774,9,2,9,M
2321,774,9,2,6,M
2322,775,9,2,14,M
2323,775,9,2,85,F
2324,775,9,2,0,M
2325,776,9,2,18,F
2326,776,9,2,1,M
2327,776,9,2,69,M
2328,777,9,2,12,F
2329,777,9,2,46,M
2330,777,9,2,64,M
2331,778,9,2,25,M
2332,778,9,2,15,M
2333,778,9,2,17,F
2334,779,9,2,3,M
2335,779,9,2,4,F
2336,779,9,2,60,F
2337,780,9,2,84,M
2338,780,9,2,17,F
2339,780,9,2,13,F
2340,781,9,2,41,M
2341,781,9,2,89,F
2342,781,9,2,84,M
2343,782,9,2,11,F
2344,782,9,2,47,M
2345,782,9,2,2,F
2346,783,9,2,20,F
2347,783,9,2,70,M
2348,783,9,2,21,F
2349,784,9,2,23,F
2350,784,9,2,14,F
2351,784,9,2,78,F
2352,785,9,2,86,M
2353,785,9,2,94,F
2354,785,9,2,13,F
2355,786,9,2,88,M
2356,786,9,2,5,F
2357,786,9,2,43,M
2358,787,9,2,30,M
2359,787,9,2,31,F
2360,787,9,2,90,F
2361,788,9,2,34,M
2362,788,9,2,12,M
2363,788,9,2,50,M
2364,789,9,2,84,F
2365,789,9,2,63,M
2366,789,9,2,32,M
2367,790,9,2,59,M
2368,790,9,2,19,M
2369,790,9,2,11,M
2370,791,9,2,67,F
2371,791,9,2,86,F
2372,791,9,2,96,F
2373,792,9,2,33,F
2374,792,9,2,9,M
2375,792,9,2,6,M
2376,793,9,2,1,F
2377,793,9,2,53,M
2378,793,9,2,52,M
2379,794,9,2,63,F
2380,794,9,2,4,F
2381,794,9,2,8,F
2382,795,9,2,66,F
2383,795,9,2,11,F
2384,795,9,2,39,M
2385,796,9,2,9,M
2386,796,9,2,1,M
2387,796,9,2,91,F
2388,797,9,2,13,M
2389,797,9,2,71,M
2390,797,9,2,10,F
2391,798,9,2,84,F
2392,798,9,2,63,F
2393,798,9,2,87,F
2394,799,9,2,28,M
2395,799,9,2,53,F
2396,799,9,2,67,F
2397,800,9,2,53,M
2398,800,9,2,42,F
2399,800,9,2,35,M
2400,801,9,2,86,M
2401,801,9,2,42,F
2402,801,9,2,99,M
2403,802,9,2,47,M
2404,802,9,2,11,F
2405,802,9,2,28,F
2406,803,9,2,73,F
2407,803,9,2,35,F
2408,803,9,2,17,M
2409,804,9,2,63,M
2410,804,9,2,36,F
2411,804,9,2,5,M
2412,805,9,2,10,M
2413,805,9,2,27,F
2414,805,9,2,34,M
2415,806,9,2,34,M
2416,806,9,2,86,M
2417,806,9,2,15,M
2418,807,9,2,66,M
2419,807,9,2,5,F
2420,807,9,2,56,M
2421,808,9,2,43,F
2422,808,9,2,67,M
2423,808,9,2,25,F
2424,809,9,2,2,M
2425,809,9,2,90,M
2426,809,9,2,9,M
2427,810,9,2,10,M
2428,810,9,2,30,F
2429,810,9,2,68,F
2430,811,9,2,17,M
2431,811,9,2,7,M
2432,811,9,2,96,M
2433,812,9,2,55,F
2434,812,9,2,0,F
2435,812,9,2,83,M
2436,813,9,2,53,F
2437,813,9,2,14,F
2438,813,9,2,34,F
2439,814,9,2,4,M
2440,814,9,2,14,F
2441,814,9,2,54,M
2442,815,9,2,2,M
2443,815,9,2,3,F
2444,815,9,2,2,M
2445,816,9,2,60,F
2446,816,9,2,20,M
2447,816,9,2,2,F
2448,817,9,2,100,M
2449,817,9,2,61,M
2450,817,9,2,96,F
2451,818,9,2,92,M
2452,818,9,2,72,F
2453,818,9,2,24,F
2454,819,9,2,79,F
2455,819,9,2,82,M
2456,819,9,2,17,M
2457,820,9,2,7,F
2458,820,9,2,19,F
2459,820,9,2,43,M
2460,821,9,2,54,M
2461,821,9,2,49,M
2462,821,9,2,38,F
2463,822,9,2,31,F
2464,822,9,2,15,F
2465,822,9,2,92,F
2466,823,9,2,42,F
2467,823,9,2,39,M
2468,823,9,2,86,M
2469,824,9,2,65,M
2470,824,9,2,0,M
2471,824,9,2,36,M
2472,825,9,2,69,M
2473,825,9,2,76,F
2474,825,9,2,30,F
2475,826,9,2,22,M
2476,826,9,2,0,M
2477,826,9,2,63,F
2478,827,9,2,75,F
2479,827,9,2,18,F
2480,827,9,2,72,M
2481,828,9,2,62,F
2482,828,9,2,27,M
2483,828,9,2,80,M
2484,829,9,2,19,F
2485,829,9,2,91,F
2486,829,9,2,90,M
2487,830,9,2,58,F
2488,830,9,2,9,F
2489,830,9,2,87,F
2490,831,9,2,35,F
2491,831,9,2,92,M
2492,831,9,2,81,F
2493,832,9,2,48,F
2494,832,9,2,47,M
2495,832,9,2,12,F
2496,833,9,2,76,F
2497,833,9,2,4,M
2498,833,9,2,16,M
2499,834,9,2,21,F
2500,834,9,2,55,M
2501,834,9,2,49,F
2502,835,9,2,11,M
2503,835,9,2,84,F
2504,835,9,2,65,F
2505,836,9,2,65,F
2506,836,9,2,30,F
2507,836,9,2,86,F
2508,837,9,2,34,F
2509,837,9,2,13,F
2510,837,9,2,10,F
2511,838,9,2,74,M
2512,838,9,2,90,F
2513,838,9,2,41,F
2514,839,9,2,89,M
2515,839,9,2,11,F
2516,839,9,2,68,F
2517,840,9,2,73,M
2518,840,9,2,73,M
2519,840,9,2,79,M
2520,841,9,2,12,M
2521,841,9,2,35,M
2522,841,9,2,0,M
2523,842,9,2,63,M
2524,842,9,2,20,M
2525,842,9,2,6,F
2526,843,9,2,1,F
2527,843,9,2,57,M
2528,843,9,2,19,M
2529,844,9,2,17,F
2530,844,9,2,73,M
2531,844,9,2,16,M
2532,845,9,2,16,M
2533,845,9,2,95,M
2534,845,9,2,12,F
2535,846,9,2,46,F
2536,846,9,2,8,F
2537,846,9,2,49,M
2538,847,9,2,4,F
2539,847,9,2,45,M
2540,847,9,2,7,F
2541,848,9,2,89,M
2542,848,9,2,6,M
2543,848,9,2,5,F
2544,849,9,2,10,F
2545,849,9,2,54,F
2546,849,9,2,20,M
2547,850,9,2,66,M
2548,850,9,2,97,F
2549,850,9,2,48,M
2550,851,9,2,78,F
2551,851,9,2,5,F
2552,851,9,2,62,F
2553,852,9,2,36,M
2554,852,9,2,8,F
2555,852,9,2,90,F
2556,853,9,2,11,F
2557,853,9,2,75,F
2558,853,9,2,34,M
2559,854,9,2,3,M
2560,854,9,2,22,F
2561,854,9,2,82,F
2562,855,9,2,72,M
2563,855,9,2,41,F
2564,855,9,2,78,M
2565,856,9,2,19,M
2566,856,9,2,75,F
2567,856,9,2,28,F
2568,857,9,2,14,M
2569,857,9,2,46,F
2570,857,9,2,26,F
2571,858,9,2,12,F
2572,858,9,2,74,F
2573,858,9,2,48,F
2574,859,9,2,45,M
2575,859,9,2,10,M
2576,859,9,2,69,F
2577,860,9,2,6,F
2578,860,9,2,19,M
2579,860,9,2,79,M
2580,861,9,2,18,F
2581,861,9,2,4,M
2582,861,9,2,62,F
2583,862,9,2,19,M
2584,862,9,2,5,M
2585,862,9,2,87,M
2586,863,9,2,71,M
2587,863,9,2,34,F
2588,863,9,2,27,F
2589,864,9,2,11,F
2590,864,9,2,18,F
2591,864,9,2,91,F
2592,865,9,2,66,F
2593,865,9,2,99,M
2594,865,9,2,53,F
2595,866,9,2,82,F
2596,866,9,2,3,M
2597,866,9,2,0,F
2598,867,9,2,6,F
2599,867,9,2,84,M
2600,867,9,2,32,F
2601,868,9,2,55,F
2602,868,9,2,29,F
2603,868,9,2,45,M
2604,869,9,2,37,M
2605,869,9,2,47,F
2606,869,9,2,81,M
2607,870,9,2,17,M
2608,870,9,2,8,M
2609,870,9,2,58,M
2610,871,9,2,67,F
2611,871,9,2,59,M
2612,871,9,2,5,F
2613,872,9,2,84,F
2614,872,9,2,55,F
2615,872,9,2,41,F
2616,873,9,2,26,M
2617,873,9,2,11,M
2618,873,9,2,49,M
2619,874,9,2,66,F
2620,874,9,2,29,F
2621,874,9,2,2,M
2622,875,9,2,48,F
2623,875,9,2,6,F
2624,875,9,2,96,M
2625,876,9,2,8,F
2626,876,9,2,36,M
2627,876,9,2,43,M
2628,877,9,2,14,M
2629,877,9,2,62,F
2630,877,9,2,54,F
2631,878,9,2,44,M
2632,878,9,2,36,F
2633,878,9,2,49,F
2634,879,9,2,30,F
2635,879,9,2,17,M
2636,879,9,2,64,F
2637,880,9,2,67,F
2638,880,9,2,3,F
2639,880,9,2,49,M
2640,881,9,2,59,F
2641,881,9,2,77,M
2642,881,9,2,17,M
2643,882,9,2,7,M
2644,882,9,2,83,F
2645,882,9,2,15,F
2646,883,9,2,16,F
2647,883,9,2,0,M
2648,883,9,2,53,M
2649,884,9,2,59,F
2650,884,9,2,77,F
2651,884,9,2,74,M
2652,885,9,2,38,M
2653,885,9,2,21,M
2654,885,9,2,97,M
2655,886,9,2,81,F
2656,886,9,2,73,M
2657,886,9,2,59,M
2658,887,9,2,12,F
2659,887,9,2,3,F
2660,887,9,2,71,M
2661,888,9,2,3,F
2662,888,9,2,28,F
2663,888,9,2,37,M
2664,889,9,2,25,F
2665,889,9,2,37,M
2666,889,9,2,44,F
2667,890,9,2,0,F
2668,890,9,2,26,F
2669,890,9,2,96,M
2670,891,9,2,5,F
2671,891,9,2,95,F
2672,891,9,2,53,F
2673,892,9,2,20,F
2674,892,9,2,77,F
2675,892,9,2,59,F
2676,893,9,2,35,M
2677,893,9,2,68,M
2678,893,9,2,42,M
2679,894,9,2,18,M
2680,894,9,2,61,M
2681,894,9,2,0,M
2682,895,9,2,43,F
2683,895,9,2,22,F
2684,895,9,2,15,M
2685,896,9,2,1,M
2686,896,9,2,3,M
2687,896,9,2,95,M
2688,897,9,2,65,M
2689,897,9,2,5,M
2690,897,9,2,25,M
2691,898,9,2,88,M
2692,898,9,2,15,F
2693,898,9,2,59,M
2694,899,9,2,57,F
2695,899,9,2,73,F
2696,899,9,2,15,M
2697,900,9,2,16,M
2698,900,9,2,26,F
2699,900,9,2,100,F
2700,901,9,2,95,F
2701,901,9,2,10,M
2702,901,9,2,39,M
2703,902,9,2,53,M
2704,902,9,2,58,M
2705,902,9,2,8,F
2706,903,9,2,13,M
2707,903,9,2,90,F
2708,903,9,2,6,M
2709,904,9,2,4,F
2710,904,9,2,74,M
2711,904,9,2,88,M
2712,905,9,2,58,M
2713,905,9,2,92,F
2714,905,9,2,16,F
2715,906,9,2,89,M
2716,906,9,2,42,F
2717,906,9,2,37,F
2718,907,9,2,82,M
2719,907,9,2,45,M
2720,907,9,2,26,F
2721,908,9,2,7,F
2722,908,9,2,20,F
2723,908,9,2,28,M
2724,909,9,2,24,F
2725,909,9,2,4,F
2726,909,9,2,72,F
2727,910,9,2,58,M
2728,910,9,2,47,F
2729,910,9,2,59,F
2730,911,9,2,64,M
2731,911,9,2,56,F
2732,911,9,2,38,F
2733,912,9,2,68,M
2734,912,9,2,2,M
2735,912,9,2,67,M
2736,913,9,2,39,M
2737,913,9,2,75,F
2738,913,9,2,40,F
2739,914,9,2,96,M
2740,914,9,2,2,M
2741,914,9,2,20,M
2742,915,9,2,29,M
2743,915,9,2,77,F
2744,915,9,2,93,M
2745,916,9,2,69,M
2746,916,9,2,91,M
2747,916,9,2,68,F
2748,917,9,2,59,F
2749,917,9,2,89,M
2750,917,9,2,14,M
2751,918,9,2,0,M
2752,918,9,2,89,M
2753,918,9,2,35,M
2754,919,9,2,81,M
2755,919,9,2,78,M
2756,919,9,2,6,M
2757,920,9,2,3,M
2758,920,9,2,31,F
2759,920,9,2,19,M
2760,921,9,2,19,M
2761,921,9,2,72,M
2762,921,9,2,20,M
2763,922,9,2,16,F
2764,922,9,2,10,F
2765,922,9,2,46,F
2766,923,9,2,14,M
2767,923,9,2,8,F
2768,923,9,2,74,M
2769,924,9,2,86,M
2770,924,9,2,0,M
2771,924,9,2,92,F
2772,925,9,2,30,F
2773,925,9,2,63,M
2774,925,9,2,8,F
2775,926,9,2,43,F
2776,926,9,2,14,M
2777,926,9,2,53,M
2778,927,9,2,52,F
2779,927,9,2,54,M
2780,927,9,2,55,F
2781,928,9,2,22,M
2782,928,9,2,47,M
2783,928,9,2,7,M
2784,929,9,2,54,M
2785,929,9,2,36,M
2786,929,9,2,16,M
2787,930,9,2,6,M
2788,930,9,2,62,F
2789,930,9,2,40,M
2790,931,10,2,2,F
2791,931,10,2,17,F
2792,931,10,2,15,F
2793,932,10,2,2,M
2794,932,10,2,91,M
2795,932,10,2,9,M
2796,933,10,2,38,M
2797,933,10,2,4,M
2798,933,10,2,67,F
2799,934,10,2,30,F
2800,934,10,2,13,M
2801,934,10,2,19,M
2802,935,10,2,14,F
2803,935,10,2,85,F
2804,935,10,2,87,M
2805,936,10,2,36,F
2806,936,10,2,3,F
2807,936,10,2,8,F
2808,937,10,2,10,F
2809,937,10,2,8,M
2810,937,10,2,56,F
2811,938,10,2,12,M
2812,938,10,2,1,M
2813,938,10,2,16,M
2814,939,10,2,83,F
2815,939,10,2,30,F
2816,939,10,2,13,F
2817,940,10,2,53,M
2818,940,10,2,49,M
2819,940,10,2,5,F
2820,941,10,2,84,M
2821,941,10,2,51,F
2822,941,10,2,16,F
2823,942,10,2,69,M
2824,942,10,2,14,F
2825,942,10,2,50,M
2826,943,10,2,90,M
2827,943,10,2,30,M
2828,943,10,2,2,F
2829,944,10,2,68,M
2830,944,10,2,31,F
2831,944,10,2,37,M
2832,945,10,2,34,M
2833,945,10,2,5,M
2834,945,10,2,63,F
2835,946,10,2,94,M
2836,946,10,2,23,M
2837,946,10,2,58,M
2838,947,10,2,0,F
2839,947,10,2,9,F
2840,947,10,2,83,M
2841,948,10,2,98,F
2842,948,10,2,73,F
2843,948,10,2,11,F
2844,949,10,2,55,M
2845,949,10,2,84,M
2846,949,10,2,26,F
2847,950,10,2,44,F
2848,950,10,2,31,F
2849,950,10,2,64,M
2850,951,10,2,75,M
2851,951,10,2,55,F
2852,951,10,2,69,M
2853,952,10,2,42,F
2854,952,10,2,87,M
2855,952,10,2,26,F
2856,953,10,2,54,F
2857,953,10,2,24,M
2858,953,10,2,47,M
2859,954,10,2,8,F
2860,954,10,2,14,M
2861,954,10,2,58,M
2862,955,10,2,71,M
2863,955,10,2,19,F
2864,955,10,2,40,F
2865,956,10,2,16,M
2866,956,10,2,25,F
2867,956,10,2,38,M
2868,957,10,2,36,F
2869,957,10,2,34,F
2870,957,10,2,76,M
2871,958,10,2,11,F
2872,958,10,2,5,F
2873,958,10,2,88,F
2874,959,10,2,95,M
2875,959,10,2,6,F
2876,959,10,2,6,M
2877,960,10,2,40,M
2878,960,10,2,43,M
2879,960,10,2,17,M
2880,961,10,2,37,F
2881,961,10,2,33,M
2882,961,10,2,17,M
2883,962,10,2,1,M
2884,962,10,2,81,F
2885,962,10,2,29,F
2886,963,10,2,59,F
2887,963,10,2,38,F
2888,963,10,2,35,M
2889,964,10,2,88,F
2890,964,10,2,10,F
2891,964,10,2,13,F
2892,965,10,2,97,M
2893,965,10,2,8,F
2894,965,10,2,35,M
2895,966,10,2,54,M
2896,966,10,2,66,F
2897,966,10,2,11,M
2898,967,10,2,81,M
2899,967,10,2,9,M
2900,967,10,2,2,F
2901,968,10,2,49,F
2902,968,10,2,15,M
2903,968,10,2,12,M
2904,969,10,2,60,F
2905,969,10,2,8,F
2906,969,10,2,45,M
2907,970,10,2,44,M
2908,970,10,2,91,F
2909,970,10,2,92,M
2910,971,10,2,94,F
2911,971,10,2,9,F
2912,971,10,2,58,F
2913,972,10,2,37,F
2914,972,10,2,97,M
2915,972,10,2,76,F
2916,973,10,2,20,M
2917,973,10,2,68,M
2918,973,10,2,8,M
2919,974,10,2,18,F
2920,974,10,2,54,M
2921,974,10,2,33,M
2922,975,10,2,19,M
2923,975,10,2,50,M
2924,975,10,2,74,F
2925,976,10,2,11,M
2926,976,10,2,45,F
2927,976,10,2,61,M
2928,977,10,2,98,F
2929,977,10,2,11,F
2930,977,10,2,52,M
2931,978,10,2,89,F
2932,978,10,2,28,F
2933,978,10,2,24,F
2934,979,10,2,0,F
2935,979,10,2,22,F
2936,979,10,2,85,M
2937,980,10,2,13,F
2938,980,10,2,69,F
2939,980,10,2,77,F
2940,981,10,2,9,F
2941,981,10,2,68,F
2942,981,10,2,8,M
2943,982,10,2,8,F
2944,982,10,2,37,F
2945,982,10,2,4,F
2946,983,10,2,5,F
2947,983,10,2,57,F
2948,983,10,2,30,F
2949,984,10,2,65,M
2950,984,10,2,12,F
2951,984,10,2,17,F
2952,985,10,2,2,F
2953,985,10,2,80,F
2954,985,10,2,39,F
2955,986,10,2,13,M
2956,986,10,2,9,F
2957,986,10,2,95,F
2958,987,10,2,7,F
2959,987,10,2,30,F
2960,987,10,2,89,M
2961,988,10,2,1,F
2962,988,10,2,39,M
2963,988,10,2,52,F
2964,989,10,2,50,F
2965,989,10,2,85,F
2966,989,10,2,97,M
2967,990,10,2,25,M
2968,990,10,2,82,M
2969,990,10,2,50,M
2970,991,10,2,19,M
2971,991,10,2,23,M
2972,991,10,2,16,F
2973,992,10,2,56,F
2974,992,10,2,2,F
2975,992,10,2,44,M
2976,993,10,2,42,M
2977,993,10,2,72,M
2978,993,10,2,45,F
2979,994,10,2,80,F
2980,994,10,2,16,F
2981,994,10,2,5,F
2982,995,10,2,79,M
2983,995,10,2,8,F
2984,995,10,2,25,F
2985,996,10,2,29,M
2986,996,10,2,6,M
2987,996,10,2,40,M
2988,997,10,2,76,M
2989,997,10,2,30,M
2990,997,10,2,7,M
2991,998,10,2,91,F
2992,998,10,2,22,F
2993,998,10,2,8,F
2994,999,10,2,87,F
2995,999,10,2,10,F
2996,999,10,2,1,M
2997,1000,10,2,13,M
2998,1000,10,2,63,F
2999,1000,10,2,7,M
3000,1001,10,2,98,F
3001,1001,10,2,63,M
3002,1001,10,2,4,F
3003,1002,10,2,71,M
3004,1002,10,2,11,M
3005,1002,10,2,75,M
3006,1003,10,2,36,F
3007,1003,10,2,2,F
3008,1003,10,2,60,M
3009,1004,10,2,74,M
3010,1004,10,2,51,M
3011,1004,10,2,11,F
3012,1005,10,2,1,M
3013,1005,10,2,82,F
3014,1005,10,2,94,F
3015,1006,10,2,22,M
3016,1006,10,2,41,M
3017,1006,10,2,5,M
3018,1007,10,2,43,M
3019,1007,10,2,96,M
3020,1007,10,2,89,M
3021,1008,10,2,97,M
3022,1008,10,2,91,F
3023,1008,10,2,24,M
3024,1009,10,2,33,M
3025,1009,10,2,10,F
3026,1009,10,2,98,F
3027,1010,10,2,12,M
3028,1010,10,2,29,F
3029,1010,10,2,7,M
3030,1011,10,2,42,F
3031,1011,10,2,72,F
3032,1011,10,2,47,M
3033,1012,10,2,4,F
3034,1012,10,2,7,F
3035,1012,10,2,35,F
3036,1013,10,2,63,F
3037,1013,10,2,13,F
3038,1013,10,2,17,F
3039,1014,10,2,11,M
3040,1014,10,2,88,F
3041,1014,10,2,93,F
3042,1015,10,2,10,F
3043,1015,10,2,61,F
3044,1015,10,2,33,M
3045,1016,10,2,7,F
3046,1016,10,2,28,M
3047,1016,10,2,69,M
3048,1017,10,2,3,M
3049,1017,10,2,20,F
3050,1017,10,2,7,F
3051,1018,10,2,67,F
3052,1018,10,2,72,F
3053,1018,10,2,71,F
3054,1019,10,2,23,F
3055,1019,10,2,99,F
3056,1019,10,2,8,F
3057,1020,10,2,6,F
3058,1020,10,2,39,M
3059,1020,10,2,56,M
3060,1021,10,2,1,M
3061,1021,10,2,80,F
3062,1021,10,2,62,M
3063,1022,10,2,26,F
3064,1022,10,2,9,M
3065,1022,10,2,71,F
3066,1023,10,2,75,M
3067,1023,10,2,17,F
3068,1023,10,2,39,F
3069,1024,10,2,45,M
3070,1024,10,2,95,M
3071,1024,10,2,99,M
3072,1025,10,2,26,F
3073,1025,10,2,83,F
3074,1025,10,2,35,M
3075,1026,10,2,10,F
3076,1026,10,2,87,M
3077,1026,10,2,39,M
3078,1027,10,2,18,F
3079,1027,10,2,38,M
3080,1027,10,2,48,F
3081,1028,10,2,59,F
3082,1028,10,2,37,M
3083,1028,10,2,41,F
3084,1029,10,2,15,F
3085,1029,10,2,54,F
3086,1029,10,2,72,F
3087,1030,10,2,19,M
3088,1030,10,2,51,M
3089,1030,10,2,81,F
3090,1031,10,2,77,M
3091,1031,10,2,72,F
3092,1031,10,2,26,F
3093,1032,10,2,21,F
3094,1032,10,2,29,M
3095,1032,10,2,60,M
3096,1033,10,2,14,F
3097,1033,10,2,51,M
3098,1033,10,2,85,M
3099,1034,10,2,20,M
3100,1034,10,2,45,M
3101,1034,10,2,35,F
3102,1035,10,2,48,F
3103,1035,10,2,16,F
3104,1035,10,2,51,F
3105,1036,10,2,25,F
3106,1036,10,2,19,M
3107,1036,10,2,77,M
3108,1037,10,2,63,M
3109,1037,10,2,20,F
3110,1037,10,2,10,F
3111,1038,10,2,23,F
3112,1038,10,2,12,M
3113,1038,10,2,81,M
3114,1039,10,2,17,M
3115,1039,10,2,17,F
3116,1039,10,2,77,M
3117,1040,10,2,66,M
3118,1040,10,2,51,F
3119,1040,10,2,4,F
3120,1041,10,2,31,F
3121,1041,10,2,76,F
3122,1041,10,2,41,F
3123,1042,10,2,32,F
3124,1042,10,2,12,F
3125,1042,10,2,15,F
3126,1043,10,2,61,M
3127,1043,10,2,86,M
3128,1043,10,2,49,M
3129,1044,10,2,59,F
3130,1044,10,2,16,F
3131,1044,10,2,93,M
3132,1045,10,2,43,F
3133,1045,10,2,35,M
3134,1045,10,2,9,F
3135,1046,10,2,82,F
3136,1046,10,2,19,M
3137,1046,10,2,56,F
3138,1047,10,2,16,F
3139,1047,10,2,58,F
3140,1047,10,2,63,M
3141,1048,10,2,29,M
3142,1048,10,2,9,M
3143,1048,10,2,14,F
3144,1049,10,2,36,F
3145,1049,10,2,31,M
3146,1049,10,2,12,F
3147,1050,10,2,8,F
3148,1050,10,2,75,F
3149,1050,10,2,59,M
3150,1051,10,2,57,M
3151,1051,10,2,96,F
3152,1051,10,2,74,M
3153,1052,10,2,84,M
3154,1052,10,2,18,F
3155,1052,10,2,84,F
3156,1053,10,2,88,M
3157,1053,10,2,28,M
3158,1053,10,2,14,M
3159,1054,10,2,43,F
3160,1054,10,2,40,M
3161,1054,10,2,14,M
3162,1055,10,2,73,F
3163,1055,10,2,19,F
3164,1055,10,2,77,M
3165,1056,10,2,93,M
3166,1056,10,2,8,M
3167,1056,10,2,12,F
3168,1057,10,2,33,F
3169,1057,10,2,84,M
3170,1057,10,2,39,F
3171,1058,10,2,64,M
3172,1058,10,2,19,F
3173,1058,10,2,37,M
3174,1059,10,2,96,M
3175,1059,10,2,23,F
3176,1059,10,2,79,M
3177,1060,10,2,58,M
3178,1060,10,2,81,M
3179,1060,10,2,63,M
3180,1061,10,2,15,F
3181,1061,10,2,18,F
3182,1061,10,2,89,M
3183,1062,10,2,44,M
3184,1062,10,2,83,F
3185,1062,10,2,0,F
3186,1063,10,2,92,F
3187,1063,10,2,18,M
3188,1063,10,2,17,M
3189,1064,10,2,90,F
3190,1064,10,2,86,F
3191,1064,10,2,75,F
3192,1065,10,2,84,F
3193,1065,10,2,37,F
3194,1065,10,2,92,F
3195,1066,10,2,66,M
3196,1066,10,2,79,F
3197,1066,10,2,41,F
3198,1067,10,2,30,F
3199,1067,10,2,34,M
3200,1067,10,2,72,M
3201,1068,10,2,56,M
3202,1068,10,2,0,M
3203,1068,10,2,56,F
3204,1069,10,2,49,M
3205,1069,10,2,9,M
3206,1069,10,2,82,F
3207,1070,10,2,75,F
3208,1070,10,2,34,M
3209,1070,10,2,15,F
3210,1071,10,2,76,M
3211,1071,10,2,5,F
3212,1071,10,2,11,F
3213,1072,10,2,94,M
3214,1072,10,2,1,M
3215,1072,10,2,91,M
3216,1073,10,2,89,F
3217,1073,10,2,11,M
3218,1073,10,2,3,F
3219,1074,10,2,52,M
3220,1074,10,2,5,F
3221,1074,10,2,10,M
3222,1075,10,2,0,F
3223,1075,10,2,73,F
3224,1075,10,2,80,F
